date,model,measure,value
01-Jan-1994,ucur_break2,mean,-0.273826903254143
01-Apr-1994,ucur_break2,mean,-0.113830392427162
01-Jul-1994,ucur_break2,mean,-0.0204974767129331
01-Oct-1994,ucur_break2,mean,0.0194488943834417
01-Jan-1995,ucur_break2,mean,-0.107581229777124
01-Apr-1995,ucur_break2,mean,-0.276369006141991
01-Jul-1995,ucur_break2,mean,-0.404456558346898
01-Oct-1995,ucur_break2,mean,-0.511559519661836
01-Jan-1996,ucur_break2,mean,-0.504171122576864
01-Apr-1996,ucur_break2,mean,-0.398109440406165
01-Jul-1996,ucur_break2,mean,-0.370557366035799
01-Oct-1996,ucur_break2,mean,-0.374720871450195
01-Jan-1997,ucur_break2,mean,-0.36448771885041
01-Apr-1997,ucur_break2,mean,-0.235250755802639
01-Jul-1997,ucur_break2,mean,-0.158905789357659
01-Oct-1997,ucur_break2,mean,-0.142005680931976
01-Jan-1998,ucur_break2,mean,-0.164798644302981
01-Apr-1998,ucur_break2,mean,-0.163402871175661
01-Jul-1998,ucur_break2,mean,-0.0620682035430949
01-Oct-1998,ucur_break2,mean,0.0663139552676795
01-Jan-1999,ucur_break2,mean,0.0946700056121736
01-Apr-1999,ucur_break2,mean,0.152818800616496
01-Jul-1999,ucur_break2,mean,0.324821841100194
01-Oct-1999,ucur_break2,mean,0.522392261913446
01-Jan-2000,ucur_break2,mean,0.69978288064386
01-Apr-2000,ucur_break2,mean,0.941526065311658
01-Jul-2000,ucur_break2,mean,0.982942359583624
01-Oct-2000,ucur_break2,mean,0.939979214330142
01-Jan-2001,ucur_break2,mean,0.75739507740972
01-Apr-2001,ucur_break2,mean,0.574985102974885
01-Jul-2001,ucur_break2,mean,0.308757894112473
01-Oct-2001,ucur_break2,mean,0.194856906588145
01-Jan-2002,ucur_break2,mean,0.196766893889695
01-Apr-2002,ucur_break2,mean,0.167962844072966
01-Jul-2002,ucur_break2,mean,0.0351401566987565
01-Oct-2002,ucur_break2,mean,-0.17496561041197
01-Jan-2003,ucur_break2,mean,-0.30867946305053
01-Apr-2003,ucur_break2,mean,-0.259440764244137
01-Jul-2003,ucur_break2,mean,-0.055980117211743
01-Oct-2003,ucur_break2,mean,0.0779644931315384
01-Jan-2004,ucur_break2,mean,0.11299524724266
01-Apr-2004,ucur_break2,mean,0.121162632051046
01-Jul-2004,ucur_break2,mean,0.179010534691407
01-Oct-2004,ucur_break2,mean,0.279431716758784
01-Jan-2005,ucur_break2,mean,0.362362275389408
01-Apr-2005,ucur_break2,mean,0.38392644022642
01-Jul-2005,ucur_break2,mean,0.412356244398167
01-Oct-2005,ucur_break2,mean,0.479236547452546
01-Jan-2006,ucur_break2,mean,0.568504689081602
01-Apr-2006,ucur_break2,mean,0.493728776762631
01-Jul-2006,ucur_break2,mean,0.380058458348951
01-Oct-2006,ucur_break2,mean,0.347929755883682
01-Jan-2007,ucur_break2,mean,0.380553922916001
01-Apr-2007,ucur_break2,mean,0.528296205528397
01-Jul-2007,ucur_break2,mean,0.750459062042132
01-Oct-2007,ucur_break2,mean,0.971444873461826
01-Jan-2008,ucur_break2,mean,1.13823326719681
01-Apr-2008,ucur_break2,mean,1.2668353899755
01-Jul-2008,ucur_break2,mean,0.96259806334733
01-Oct-2008,ucur_break2,mean,0.275491873726969
01-Jan-2009,ucur_break2,mean,-0.350207995478177
01-Apr-2009,ucur_break2,mean,-0.73418150640326
01-Jul-2009,ucur_break2,mean,-0.812657904679846
01-Oct-2009,ucur_break2,mean,-0.676198904320413
01-Jan-2010,ucur_break2,mean,-0.505263535050024
01-Apr-2010,ucur_break2,mean,-0.283507944580998
01-Jul-2010,ucur_break2,mean,-0.137017885209855
01-Oct-2010,ucur_break2,mean,-0.151312376899322
01-Jan-2011,ucur_break2,mean,-0.287040854615928
01-Apr-2011,ucur_break2,mean,-0.395337208245003
01-Jul-2011,ucur_break2,mean,-0.464288438114724
01-Oct-2011,ucur_break2,mean,-0.329116200529986
01-Jan-2012,ucur_break2,mean,-0.209099083285552
01-Apr-2012,ucur_break2,mean,-0.207945146757219
01-Jul-2012,ucur_break2,mean,-0.309312323958629
01-Oct-2012,ucur_break2,mean,-0.386446183587229
01-Jan-2013,ucur_break2,mean,-0.382073595073354
01-Apr-2013,ucur_break2,mean,-0.398105561146047
01-Jul-2013,ucur_break2,mean,-0.358569217145885
